Reporte de valorizado;Fecha Corte;8/09/2026;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Codigo Articulo;Descripcion;Nombre Comercial;Cod Barras;Invima;CUM;CODIGO ATC;Unidades;Grupo;Sub Grupo;Familia;cod Bod;Bodega;ID Sistema;Estado;Presentacion;Embalaje;Principio Activo;Forma Farmaceutica;Concentracion;Unidad Medida Rips;Codigo Parametro contable;Descripcion Parametro contable;% IVA;Alto Costo;Cadena de Frio;Categoria;Precio Maximo;Precio Maximo VMR;Controlado;Costo Promedio;Ult Costo Compras;Valorizado Total;Mercancia en Consignación
;M02255;METOTREXATO 10 MG SOL INY JER PRE X 0.20 ML CJA X 1 - INSTITUCIONAL;METOJECT;7707293750164;2017M-0012544-R1;20029778-1;L01BA01;3;PHARMALAB;General;General;524;DISP. MENNAR 2;19877;N;JERINGA;1;METOTREXATO;SOLUCION INYECTABLE;10 MG;ML;4;MEDICAMENTOS;0;N;N;Institucional;41578;0;NO;37581,7925;41578,75;112745,3775;NO
;M02257;MICOFENOLATO 500 MG TAB CJA X 50 - INSTITUCIONAL;MYCOKEM;8902269270472;2023M-0011718-R2;20023910-3;L04AA06;50;ASCEND;General;General;280;DISP. MENNAR 1;19879;N;TABLETA;1;MICOFENOLATO DE MOFETILO;TABLETA;500 MG;MG;4;MEDICAMENTOS;0;N;N;Institucional;6760;0;NO;986,4543;960;49322,715;NO
;M02257;MICOFENOLATO 500 MG TAB CJA X 50 - INSTITUCIONAL;MYCOKEM;8902269270472;2023M-0011718-R2;20023910-3;L04AA06;200;ASCEND;General;General;284;Disp. MENNAR SANTANDER 1;19879;N;TABLETA;1;MICOFENOLATO DE MOFETILO;TABLETA;500 MG;MG;4;MEDICAMENTOS;0;N;N;Institucional;6760;0;NO;986,4543;960;197290,86;NO
;M02257;MICOFENOLATO 500 MG TAB CJA X 50 - INSTITUCIONAL;MYCOKEM;8902269270472;2023M-0011718-R2;20023910-3;L04AA06;80;ASCEND;General;General;296;Disp. MENNAR GUAPI 1;19879;N;TABLETA;1;MICOFENOLATO DE MOFETILO;TABLETA;500 MG;MG;4;MEDICAMENTOS;0;N;N;Institucional;6760;0;NO;986,4543;960;78916,344;NO
;M02257;MICOFENOLATO 500 MG TAB CJA X 50 - INSTITUCIONAL;MYCOKEM;8902269270472;2023M-0011718-R2;20023910-3;L04AA06;60;ASCEND;General;General;304;Disp. MENNAR MIRANDA 1;19879;N;TABLETA;1;MICOFENOLATO DE MOFETILO;TABLETA;500 MG;MG;4;MEDICAMENTOS;0;N;N;Institucional;6760;0;NO;986,4543;960;59187,258;NO
;M02257;MICOFENOLATO 500 MG TAB CJA X 50 - INSTITUCIONAL;MYCOKEM;8902269270472;2023M-0011718-R2;20023910-3;L04AA06;40;ASCEND;General;General;312;Disp. MENNAR TIMBIO 1;19879;N;TABLETA;1;MICOFENOLATO DE MOFETILO;TABLETA;500 MG;MG;4;MEDICAMENTOS;0;N;N;Institucional;6760;0;NO;986,4543;960;39458,172;NO
;M02257;MICOFENOLATO 500 MG TAB CJA X 50 - INSTITUCIONAL;MYCOKEM;8902269270472;2023M-0011718-R2;20023910-3;L04AA06;50;ASCEND;General;General;332;Disp. MENNAR CALOTO 1;19879;N;TABLETA;1;MICOFENOLATO DE MOFETILO;TABLETA;500 MG;MG;4;MEDICAMENTOS;0;N;N;Institucional;6760;0;NO;986,4543;960;49322,715;NO
;M02257;MICOFENOLATO 500 MG TAB CJA X 50 - INSTITUCIONAL;MYCOKEM;8902269270472;2023M-0011718-R2;20023910-3;L04AA06;400;ASCEND;General;General;336;Disp. MENNAR VILLA RICA 1;19879;N;TABLETA;1;MICOFENOLATO DE MOFETILO;TABLETA;500 MG;MG;4;MEDICAMENTOS;0;N;N;Institucional;6760;0;NO;986,4543;960;394581,72;NO
;M02257;MICOFENOLATO 500 MG TAB CJA X 50 - INSTITUCIONAL;MYCOKEM;8902269270472;2023M-0011718-R2;20023910-3;L04AA06;50;ASCEND;General;General;365;Disp. MENNAR GUACHENE 1;19879;N;TABLETA;1;MICOFENOLATO DE MOFETILO;TABLETA;500 MG;MG;4;MEDICAMENTOS;0;N;N;Institucional;6760;0;NO;986,4543;960;49322,715;NO
;M02257;MICOFENOLATO 500 MG TAB CJA X 50 - INSTITUCIONAL;MYCOKEM;8902269270472;2023M-0011718-R2;20023910-3;L04AA06;40;ASCEND;General;General;404;DISP. MENNAR BALBOA 1;19879;N;TABLETA;1;MICOFENOLATO DE MOFETILO;TABLETA;500 MG;MG;4;MEDICAMENTOS;0;N;N;Institucional;6760;0;NO;986,4543;960;39458,172;NO
;M02257;MICOFENOLATO 500 MG TAB CJA X 50 - INSTITUCIONAL;MYCOKEM;8902269270472;2023M-0011718-R2;20023910-3;L04AA06;120;ASCEND;General;General;475;DISP. MENNAR 4;19879;N;TABLETA;1;MICOFENOLATO DE MOFETILO;TABLETA;500 MG;MG;4;MEDICAMENTOS;0;N;N;Institucional;6760;0;NO;986,4543;960;118374,516;NO
;M02257;MICOFENOLATO 500 MG TAB CJA X 50 - INSTITUCIONAL;MYCOKEM;8902269270472;2023M-0011718-R2;20023910-3;L04AA06;370;ASCEND;General;General;509;DISP. MENNAR 5;19879;N;TABLETA;1;MICOFENOLATO DE MOFETILO;TABLETA;500 MG;MG;4;MEDICAMENTOS;0;N;N;Institucional;6760;0;NO;986,4543;960;364988,091;NO
;M02257;MICOFENOLATO 500 MG TAB CJA X 50 - INSTITUCIONAL;MYCOKEM;8902269270472;2023M-0011718-R2;20023910-3;L04AA06;160;ASCEND;General;General;524;DISP. MENNAR 2;19879;N;TABLETA;1;MICOFENOLATO DE MOFETILO;TABLETA;500 MG;MG;4;MEDICAMENTOS;0;N;N;Institucional;6760;0;NO;986,4543;960;157832,688;NO
;M02261;MOMETASONA 0.05 G EQ.(0.05%) SUSP INH NAS FCO X 18 G SPRAY - INSTITUCIONAL;RINAID;7702057012434;2020M-0014581-R1;20060798-2;R01AD09;1;TECNOQUIMICAS;General;General;284;Disp. MENNAR SANTANDER 1;19883;N;FRASCO;1;FUROATO DE MOMETASONA;SUSPENSION NASAL;0,05 G;G;4;MEDICAMENTOS;0;N;N;Institucional;173556;0;NO;22705,9234;19795;22705,9234;NO
;M02261;MOMETASONA 0.05 G EQ.(0.05%) SUSP INH NAS FCO X 18 G SPRAY - INSTITUCIONAL;RINAID;7702057012434;2020M-0014581-R1;20060798-2;R01AD09;3;TECNOQUIMICAS;General;General;288;Disp. MENNAR PUERTO TEJADA  1;19883;N;FRASCO;1;FUROATO DE MOMETASONA;SUSPENSION NASAL;0,05 G;G;4;MEDICAMENTOS;0;N;N;Institucional;173556;0;NO;22705,9234;19795;68117,7702;NO
;M02261;MOMETASONA 0.05 G EQ.(0.05%) SUSP INH NAS FCO X 18 G SPRAY - INSTITUCIONAL;RINAID;7702057012434;2020M-0014581-R1;20060798-2;R01AD09;1;TECNOQUIMICAS;General;General;308;Disp. MENNAR EL TAMBO 1;19883;N;FRASCO;1;FUROATO DE MOMETASONA;SUSPENSION NASAL;0,05 G;G;4;MEDICAMENTOS;0;N;N;Institucional;173556;0;NO;22705,9234;19795;22705,9234;NO
;M02261;MOMETASONA 0.05 G EQ.(0.05%) SUSP INH NAS FCO X 18 G SPRAY - INSTITUCIONAL;RINAID;7702057012434;2020M-0014581-R1;20060798-2;R01AD09;1;TECNOQUIMICAS;General;General;373;Disp. MENNAR SUAREZ 1;19883;N;FRASCO;1;FUROATO DE MOMETASONA;SUSPENSION NASAL;0,05 G;G;4;MEDICAMENTOS;0;N;N;Institucional;173556;0;NO;22705,9234;19795;22705,9234;NO
;M02261;MOMETASONA 0.05 G EQ.(0.05%) SUSP INH NAS FCO X 18 G SPRAY - INSTITUCIONAL;RINAID;7702057012434;2020M-0014581-R1;20060798-2;R01AD09;1;TECNOQUIMICAS;General;General;475;DISP. MENNAR 4;19883;N;FRASCO;1;FUROATO DE MOMETASONA;SUSPENSION NASAL;0,05 G;G;4;MEDICAMENTOS;0;N;N;Institucional;173556;0;NO;22705,9234;19795;22705,9234;NO
;M02261;MOMETASONA 0.05 G EQ.(0.05%) SUSP INH NAS FCO X 18 G SPRAY - INSTITUCIONAL;RINAID;7702057012434;2020M-0014581-R1;20060798-2;R01AD09;16;TECNOQUIMICAS;General;General;495;BODEGA PRINCIPAL CEDI;19883;N;FRASCO;1;FUROATO DE MOMETASONA;SUSPENSION NASAL;0,05 G;G;4;MEDICAMENTOS;0;N;N;Institucional;173556;0;NO;22705,9234;19795;363294,7744;NO
;M02261;MOMETASONA 0.05 G EQ.(0.05%) SUSP INH NAS FCO X 18 G SPRAY - INSTITUCIONAL;RINAID;7702057012434;2020M-0014581-R1;20060798-2;R01AD09;2;TECNOQUIMICAS;General;General;509;DISP. MENNAR 5;19883;N;FRASCO;1;FUROATO DE MOMETASONA;SUSPENSION NASAL;0,05 G;G;4;MEDICAMENTOS;0;N;N;Institucional;173556;0;NO;22705,9234;19795;45411,8468;NO
;M02261;MOMETASONA 0.05 G EQ.(0.05%) SUSP INH NAS FCO X 18 G SPRAY - INSTITUCIONAL;RINAID;7702057012434;2020M-0014581-R1;20060798-2;R01AD09;1;TECNOQUIMICAS;General;General;524;DISP. MENNAR 2;19883;N;FRASCO;1;FUROATO DE MOMETASONA;SUSPENSION NASAL;0,05 G;G;4;MEDICAMENTOS;0;N;N;Institucional;173556;0;NO;22705,9234;19795;22705,9234;NO
;M02262;MONTELUKAST 5 MG TAB MST CJA X 30 - INSTITUCIONAL;;8903726178737;2016M-0016811;20089873-1;R03DC03;30;HETERO;General;General;284;Disp. MENNAR SANTANDER 1;19884;N;TABLETA;1;MONTELUKAST;TABLETA MASTICABLE;5 MG;MG;4;MEDICAMENTOS;0;N;N;Institucional;1167;0;NO;196;193;5880;NO
;M02262;MONTELUKAST 5 MG TAB MST CJA X 30 - INSTITUCIONAL;;8903726178737;2016M-0016811;20089873-1;R03DC03;30;HETERO;General;General;288;Disp. MENNAR PUERTO TEJADA  1;19884;N;TABLETA;1;MONTELUKAST;TABLETA MASTICABLE;5 MG;MG;4;MEDICAMENTOS;0;N;N;Institucional;1167;0;NO;196;193;5880;NO
;M02262;MONTELUKAST 5 MG TAB MST CJA X 30 - INSTITUCIONAL;;8903726178737;2016M-0016811;20089873-1;R03DC03;30;HETERO;General;General;369;Disp. MENNAR SILVIA 1;19884;N;TABLETA;1;MONTELUKAST;TABLETA MASTICABLE;5 MG;MG;4;MEDICAMENTOS;0;N;N;Institucional;1167;0;NO;196;193;5880;NO
;M02262;MONTELUKAST 5 MG TAB MST CJA X 30 - INSTITUCIONAL;;8903726178737;2016M-0016811;20089873-1;R03DC03;30;HETERO;General;General;495;BODEGA PRINCIPAL CEDI;19884;N;TABLETA;1;MONTELUKAST;TABLETA MASTICABLE;5 MG;MG;4;MEDICAMENTOS;0;N;N;Institucional;1167;0;NO;196;193;5880;NO
;M02263;MOXIFLOXACINO 400 MG TAB CJA X 7 - INSTITUCIONAL;MOXFACIN;8903726254530;2019M-0019118;20133598-1;J01MA14;21;HETERO;General;General;280;DISP. MENNAR 1;19885;N;TABLETA;1;MOXIFLOXACINA;TABLETA;400 MG;MG;4;MEDICAMENTOS;0;N;N;Institucional;8200;0;NO;1562,605;1553;32814,705;NO
;M02263;MOXIFLOXACINO 400 MG TAB CJA X 7 - INSTITUCIONAL;MOXFACIN;8903726254530;2019M-0019118;20133598-1;J01MA14;7;HETERO;General;General;312;Disp. MENNAR TIMBIO 1;19885;N;TABLETA;1;MOXIFLOXACINA;TABLETA;400 MG;MG;4;MEDICAMENTOS;0;N;N;Institucional;8200;0;NO;1562,605;1553;10938,235;NO
;M02263;MOXIFLOXACINO 400 MG TAB CJA X 7 - INSTITUCIONAL;MOXFACIN;8903726254530;2019M-0019118;20133598-1;J01MA14;21;HETERO;General;General;336;Disp. MENNAR VILLA RICA 1;19885;N;TABLETA;1;MOXIFLOXACINA;TABLETA;400 MG;MG;4;MEDICAMENTOS;0;N;N;Institucional;8200;0;NO;1562,605;1553;32814,705;NO
;M02263;MOXIFLOXACINO 400 MG TAB CJA X 7 - INSTITUCIONAL;MOXFACIN;8903726254530;2019M-0019118;20133598-1;J01MA14;14;HETERO;General;General;373;Disp. MENNAR SUAREZ 1;19885;N;TABLETA;1;MOXIFLOXACINA;TABLETA;400 MG;MG;4;MEDICAMENTOS;0;N;N;Institucional;8200;0;NO;1562,605;1553;21876,47;NO
;M02263;MOXIFLOXACINO 400 MG TAB CJA X 7 - INSTITUCIONAL;MOXFACIN;8903726254530;2019M-0019118;20133598-1;J01MA14;49;HETERO;General;General;495;BODEGA PRINCIPAL CEDI;19885;N;TABLETA;1;MOXIFLOXACINA;TABLETA;400 MG;MG;4;MEDICAMENTOS;0;N;N;Institucional;8200;0;NO;1562,605;1553;76567,645;NO
;M02263;MOXIFLOXACINO 400 MG TAB CJA X 7 - INSTITUCIONAL;MOXFACIN;8903726254530;2019M-0019118;20133598-1;J01MA14;14;HETERO;General;General;524;DISP. MENNAR 2;19885;N;TABLETA;1;MOXIFLOXACINA;TABLETA;400 MG;MG;4;MEDICAMENTOS;0;N;N;Institucional;8200;0;NO;1562,605;1553;21876,47;NO
;M02264;MUCOPOLISACARIDO POLISULFATO 0.3 G CREM TOP TBO X 40 G - COMERCIAL;HIRUDOID CREMA;7703460044326;2022M-011230-R2;76547-1;C05BA01;1;EUROETIKA;General;General;280;DISP. MENNAR 1;19886;N;TUBO;1;POLISULFATO DE MUCOPOLISACARIDO;CREMA TOPICA;0,3 G;G;4;MEDICAMENTOS;0;N;N;Comercial;0;0;NO;66600;66600;66600;NO
;M02265;NISTATINA 10.000.000 UI + OXIDO DE ZINC 20 G CREM TOP TBO X 60 G - INSTITUCIONAL;CREMA N° 4 MEDICADA;7702057104603;2022M-14151-R2;19906379-5;D02AB99;7;TECNOQUIMICAS;General;General;284;Disp. MENNAR SANTANDER 1;19887;N;TUBO;1;NISTATINA + OXIDO DE ZINC;CREMA TOPICA;10000000 UI + 20 G;UI;4;MEDICAMENTOS;0;N;N;Institucional;0;0;NO;20190,5624;20048;141333,9368;NO
;M02265;NISTATINA 10.000.000 UI + OXIDO DE ZINC 20 G CREM TOP TBO X 60 G - INSTITUCIONAL;CREMA N° 4 MEDICADA;7702057104603;2022M-14151-R2;19906379-5;D02AB99;2;TECNOQUIMICAS;General;General;312;Disp. MENNAR TIMBIO 1;19887;N;TUBO;1;NISTATINA + OXIDO DE ZINC;CREMA TOPICA;10000000 UI + 20 G;UI;4;MEDICAMENTOS;0;N;N;Institucional;0;0;NO;20190,5624;20048;40381,1248;NO
;M02265;NISTATINA 10.000.000 UI + OXIDO DE ZINC 20 G CREM TOP TBO X 60 G - INSTITUCIONAL;CREMA N° 4 MEDICADA;7702057104603;2022M-14151-R2;19906379-5;D02AB99;1;TECNOQUIMICAS;General;General;324;Disp. MENNAR MORALES 1;19887;N;TUBO;1;NISTATINA + OXIDO DE ZINC;CREMA TOPICA;10000000 UI + 20 G;UI;4;MEDICAMENTOS;0;N;N;Institucional;0;0;NO;20190,5624;20048;20190,5624;NO
;M02265;NISTATINA 10.000.000 UI + OXIDO DE ZINC 20 G CREM TOP TBO X 60 G - INSTITUCIONAL;CREMA N° 4 MEDICADA;7702057104603;2022M-14151-R2;19906379-5;D02AB99;2;TECNOQUIMICAS;General;General;475;DISP. MENNAR 4;19887;N;TUBO;1;NISTATINA + OXIDO DE ZINC;CREMA TOPICA;10000000 UI + 20 G;UI;4;MEDICAMENTOS;0;N;N;Institucional;0;0;NO;20190,5624;20048;40381,1248;NO
;M02265;NISTATINA 10.000.000 UI + OXIDO DE ZINC 20 G CREM TOP TBO X 60 G - INSTITUCIONAL;CREMA N° 4 MEDICADA;7702057104603;2022M-14151-R2;19906379-5;D02AB99;9;TECNOQUIMICAS;General;General;495;BODEGA PRINCIPAL CEDI;19887;N;TUBO;1;NISTATINA + OXIDO DE ZINC;CREMA TOPICA;10000000 UI + 20 G;UI;4;MEDICAMENTOS;0;N;N;Institucional;0;0;NO;20190,5624;20048;181715,0616;NO
;M02265;NISTATINA 10.000.000 UI + OXIDO DE ZINC 20 G CREM TOP TBO X 60 G - INSTITUCIONAL;CREMA N° 4 MEDICADA;7702057104603;2022M-14151-R2;19906379-5;D02AB99;4;TECNOQUIMICAS;General;General;524;DISP. MENNAR 2;19887;N;TUBO;1;NISTATINA + OXIDO DE ZINC;CREMA TOPICA;10000000 UI + 20 G;UI;4;MEDICAMENTOS;0;N;N;Institucional;0;0;NO;20190,5624;20048;80762,2496;NO
;M02273;OXIDO DE ZINC 10 G CREM TOP PTE X 110 G - INSTITUCIONAL;CREMA N° 4;7702057087586;2022M-0005352-R2;19955193-49;D02AB99;2;TECNOQUIMICAS;General;General;284;Disp. MENNAR SANTANDER 1;19895;N;FRASCO;1;OXIDO DE ZINC;CREMA TOPICA;10 G;G;4;MEDICAMENTOS;0;N;N;Institucional;0;0;NO;24649,653;24244;49299,306;NO
;M02273;OXIDO DE ZINC 10 G CREM TOP PTE X 110 G - INSTITUCIONAL;CREMA N° 4;7702057087586;2022M-0005352-R2;19955193-49;D02AB99;2;TECNOQUIMICAS;General;General;288;Disp. MENNAR PUERTO TEJADA  1;19895;N;FRASCO;1;OXIDO DE ZINC;CREMA TOPICA;10 G;G;4;MEDICAMENTOS;0;N;N;Institucional;0;0;NO;24649,653;24244;49299,306;NO
;M02273;OXIDO DE ZINC 10 G CREM TOP PTE X 110 G - INSTITUCIONAL;CREMA N° 4;7702057087586;2022M-0005352-R2;19955193-49;D02AB99;1;TECNOQUIMICAS;General;General;304;Disp. MENNAR MIRANDA 1;19895;N;FRASCO;1;OXIDO DE ZINC;CREMA TOPICA;10 G;G;4;MEDICAMENTOS;0;N;N;Institucional;0;0;NO;24649,653;24244;24649,653;NO
;M02273;OXIDO DE ZINC 10 G CREM TOP PTE X 110 G - INSTITUCIONAL;CREMA N° 4;7702057087586;2022M-0005352-R2;19955193-49;D02AB99;1;TECNOQUIMICAS;General;General;312;Disp. MENNAR TIMBIO 1;19895;N;FRASCO;1;OXIDO DE ZINC;CREMA TOPICA;10 G;G;4;MEDICAMENTOS;0;N;N;Institucional;0;0;NO;24649,653;24244;24649,653;NO
;M02273;OXIDO DE ZINC 10 G CREM TOP PTE X 110 G - INSTITUCIONAL;CREMA N° 4;7702057087586;2022M-0005352-R2;19955193-49;D02AB99;2;TECNOQUIMICAS;General;General;320;Disp. MENNAR ARGELIA 1;19895;N;FRASCO;1;OXIDO DE ZINC;CREMA TOPICA;10 G;G;4;MEDICAMENTOS;0;N;N;Institucional;0;0;NO;24649,653;24244;49299,306;NO
;M02273;OXIDO DE ZINC 10 G CREM TOP PTE X 110 G - INSTITUCIONAL;CREMA N° 4;7702057087586;2022M-0005352-R2;19955193-49;D02AB99;3;TECNOQUIMICAS;General;General;395;DISP. MENNAR ALMAGUER 1;19895;N;FRASCO;1;OXIDO DE ZINC;CREMA TOPICA;10 G;G;4;MEDICAMENTOS;0;N;N;Institucional;0;0;NO;24649,653;24244;73948,959;NO
;M02273;OXIDO DE ZINC 10 G CREM TOP PTE X 110 G - INSTITUCIONAL;CREMA N° 4;7702057087586;2022M-0005352-R2;19955193-49;D02AB99;1;TECNOQUIMICAS;General;General;475;DISP. MENNAR 4;19895;N;FRASCO;1;OXIDO DE ZINC;CREMA TOPICA;10 G;G;4;MEDICAMENTOS;0;N;N;Institucional;0;0;NO;24649,653;24244;24649,653;NO
;M02273;OXIDO DE ZINC 10 G CREM TOP PTE X 110 G - INSTITUCIONAL;CREMA N° 4;7702057087586;2022M-0005352-R2;19955193-49;D02AB99;7;TECNOQUIMICAS;General;General;495;BODEGA PRINCIPAL CEDI;19895;N;FRASCO;1;OXIDO DE ZINC;CREMA TOPICA;10 G;G;4;MEDICAMENTOS;0;N;N;Institucional;0;0;NO;24649,653;24244;172547,571;NO
;M02273;OXIDO DE ZINC 10 G CREM TOP PTE X 110 G - INSTITUCIONAL;CREMA N° 4;7702057087586;2022M-0005352-R2;19955193-49;D02AB99;1;TECNOQUIMICAS;General;General;509;DISP. MENNAR 5;19895;N;FRASCO;1;OXIDO DE ZINC;CREMA TOPICA;10 G;G;4;MEDICAMENTOS;0;N;N;Institucional;0;0;NO;24649,653;24244;24649,653;NO
;M02274;OXIDO DE ZINC 25 G CREM TOP PTE X 60 G - INSTITUCIONAL;PASTA LASSAR;7704190272119;2017M-012210-R3;36628-4;D02AB99;5;QUIFARMA;General;General;280;DISP. MENNAR 1;19896;N;FRASCO;1;OXIDO DE ZINC;PASTA;25 G;G;4;MEDICAMENTOS;0;N;N;Institucional;0;0;NO;12466,4292;13437,13;62332,146;NO
;M02274;OXIDO DE ZINC 25 G CREM TOP PTE X 60 G - INSTITUCIONAL;PASTA LASSAR;7704190272119;2017M-012210-R3;36628-4;D02AB99;1;QUIFARMA;General;General;288;Disp. MENNAR PUERTO TEJADA  1;19896;N;FRASCO;1;OXIDO DE ZINC;PASTA;25 G;G;4;MEDICAMENTOS;0;N;N;Institucional;0;0;NO;12466,4292;13437,13;12466,4292;NO
;M02274;OXIDO DE ZINC 25 G CREM TOP PTE X 60 G - INSTITUCIONAL;PASTA LASSAR;7704190272119;2017M-012210-R3;36628-4;D02AB99;1;QUIFARMA;General;General;300;Disp. MENNAR TIMBIQUI 1;19896;N;FRASCO;1;OXIDO DE ZINC;PASTA;25 G;G;4;MEDICAMENTOS;0;N;N;Institucional;0;0;NO;12466,4292;13437,13;12466,4292;NO
;M02274;OXIDO DE ZINC 25 G CREM TOP PTE X 60 G - INSTITUCIONAL;PASTA LASSAR;7704190272119;2017M-012210-R3;36628-4;D02AB99;3;QUIFARMA;General;General;304;Disp. MENNAR MIRANDA 1;19896;N;FRASCO;1;OXIDO DE ZINC;PASTA;25 G;G;4;MEDICAMENTOS;0;N;N;Institucional;0;0;NO;12466,4292;13437,13;37399,2876;NO
;M02274;OXIDO DE ZINC 25 G CREM TOP PTE X 60 G - INSTITUCIONAL;PASTA LASSAR;7704190272119;2017M-012210-R3;36628-4;D02AB99;1;QUIFARMA;General;General;312;Disp. MENNAR TIMBIO 1;19896;N;FRASCO;1;OXIDO DE ZINC;PASTA;25 G;G;4;MEDICAMENTOS;0;N;N;Institucional;0;0;NO;12466,4292;13437,13;12466,4292;NO
;M02274;OXIDO DE ZINC 25 G CREM TOP PTE X 60 G - INSTITUCIONAL;PASTA LASSAR;7704190272119;2017M-012210-R3;36628-4;D02AB99;1;QUIFARMA;General;General;320;Disp. MENNAR ARGELIA 1;19896;N;FRASCO;1;OXIDO DE ZINC;PASTA;25 G;G;4;MEDICAMENTOS;0;N;N;Institucional;0;0;NO;12466,4292;13437,13;12466,4292;NO
;M02274;OXIDO DE ZINC 25 G CREM TOP PTE X 60 G - INSTITUCIONAL;PASTA LASSAR;7704190272119;2017M-012210-R3;36628-4;D02AB99;4;QUIFARMA;General;General;336;Disp. MENNAR VILLA RICA 1;19896;N;FRASCO;1;OXIDO DE ZINC;PASTA;25 G;G;4;MEDICAMENTOS;0;N;N;Institucional;0;0;NO;12466,4292;13437,13;49865,7168;NO
;M02274;OXIDO DE ZINC 25 G CREM TOP PTE X 60 G - INSTITUCIONAL;PASTA LASSAR;7704190272119;2017M-012210-R3;36628-4;D02AB99;1;QUIFARMA;General;General;385;Disp. MENNAR MERCADERES 1;19896;N;FRASCO;1;OXIDO DE ZINC;PASTA;25 G;G;4;MEDICAMENTOS;0;N;N;Institucional;0;0;NO;12466,4292;13437,13;12466,4292;NO
;M02274;OXIDO DE ZINC 25 G CREM TOP PTE X 60 G - INSTITUCIONAL;PASTA LASSAR;7704190272119;2017M-012210-R3;36628-4;D02AB99;3;QUIFARMA;General;General;417;DISP. MENNAR INZA 1;19896;N;FRASCO;1;OXIDO DE ZINC;PASTA;25 G;G;4;MEDICAMENTOS;0;N;N;Institucional;0;0;NO;12466,4292;13437,13;37399,2876;NO
;M02274;OXIDO DE ZINC 25 G CREM TOP PTE X 60 G - INSTITUCIONAL;PASTA LASSAR;7704190272119;2017M-012210-R3;36628-4;D02AB99;1;QUIFARMA;General;General;441;DISP. MENNAR SUCRE 1;19896;N;FRASCO;1;OXIDO DE ZINC;PASTA;25 G;G;4;MEDICAMENTOS;0;N;N;Institucional;0;0;NO;12466,4292;13437,13;12466,4292;NO
;M02274;OXIDO DE ZINC 25 G CREM TOP PTE X 60 G - INSTITUCIONAL;PASTA LASSAR;7704190272119;2017M-012210-R3;36628-4;D02AB99;3;QUIFARMA;General;General;475;DISP. MENNAR 4;19896;N;FRASCO;1;OXIDO DE ZINC;PASTA;25 G;G;4;MEDICAMENTOS;0;N;N;Institucional;0;0;NO;12466,4292;13437,13;37399,2876;NO
;M02274;OXIDO DE ZINC 25 G CREM TOP PTE X 60 G - INSTITUCIONAL;PASTA LASSAR;7704190272119;2017M-012210-R3;36628-4;D02AB99;1;QUIFARMA;General;General;495;BODEGA PRINCIPAL CEDI;19896;N;FRASCO;1;OXIDO DE ZINC;PASTA;25 G;G;4;MEDICAMENTOS;0;N;N;Institucional;0;0;NO;12466,4292;13437,13;12466,4292;NO
;M02274;OXIDO DE ZINC 25 G CREM TOP PTE X 60 G - INSTITUCIONAL;PASTA LASSAR;7704190272119;2017M-012210-R3;36628-4;D02AB99;1;QUIFARMA;General;General;509;DISP. MENNAR 5;19896;N;FRASCO;1;OXIDO DE ZINC;PASTA;25 G;G;4;MEDICAMENTOS;0;N;N;Institucional;0;0;NO;12466,4292;13437,13;12466,4292;NO
;M02274;OXIDO DE ZINC 25 G CREM TOP PTE X 60 G - INSTITUCIONAL;PASTA LASSAR;7704190272119;2017M-012210-R3;36628-4;D02AB99;1;QUIFARMA;General;General;524;DISP. MENNAR 2;19896;N;FRASCO;1;OXIDO DE ZINC;PASTA;25 G;G;4;MEDICAMENTOS;0;N;N;Institucional;0;0;NO;12466,4292;13437,13;12466,4292;NO
;M02276;PAROXETINA 20 MG TAB CJA X 10 - INSTITUCIONAL;PAXAN;7702057318505;2022M-0000451-R3;19914072-2;N06AB05;210;TECNOQUIMICAS;General;General;495;BODEGA PRINCIPAL CEDI;19898;N;TABLETA;1;PAROXETINA;TABLETA;20 MG;MG;4;MEDICAMENTOS;0;N;N;Institucional;0;0;NO;3824,2248;3582;803087,208;NO
;M02278;PENICILINA G PROCAINICA 800.000 UI POLV SUSP INY VIAL CJA X 10 - INSTITUCIONAL;;7707236124069;2021M-011499-R2;218010-14;J01CE09;2;VITALIS;General;General;284;Disp. MENNAR SANTANDER 1;19900;N;VIAL;1;PENICILINA G PROCAINICA;POLVO ESTERIL PARA RECONSTITUIR A SOLUCION INYECTABLE;800,000 UI;UI;4;MEDICAMENTOS;0;N;N;Institucional;0;0;NO;3470;3470;6940;NO
;M02278;PENICILINA G PROCAINICA 800.000 UI POLV SUSP INY VIAL CJA X 10 - INSTITUCIONAL;;7707236124069;2021M-011499-R2;218010-14;J01CE09;5;VITALIS;General;General;495;BODEGA PRINCIPAL CEDI;19900;N;VIAL;1;PENICILINA G PROCAINICA;POLVO ESTERIL PARA RECONSTITUIR A SOLUCION INYECTABLE;800,000 UI;UI;4;MEDICAMENTOS;0;N;N;Institucional;0;0;NO;3470;3470;17350;NO
;M02278;PENICILINA G PROCAINICA 800.000 UI POLV SUSP INY VIAL CJA X 10 - INSTITUCIONAL;;7707236124069;2021M-011499-R2;218010-14;J01CE09;1;VITALIS;General;General;509;DISP. MENNAR 5;19900;N;VIAL;1;PENICILINA G PROCAINICA;POLVO ESTERIL PARA RECONSTITUIR A SOLUCION INYECTABLE;800,000 UI;UI;4;MEDICAMENTOS;0;N;N;Institucional;0;0;NO;3470;3470;3470;NO
